,Date,Equity Share Capital,Reserves,Borrowings,Other Liabilities,Net Block,Capital Work in Progress,Investments,Other Assets,Receivables,Inventory,Cash & Bank,No. of Equity Shares,Face value,Sales,Raw Material Cost,Change in Inventory,Power and Fuel,Other Mfr. Exp,Employee Cost,Selling and admin,Other Expenses,Other Income,Depreciation,Interest,Profit before tax,Tax,Net profit,Dividend Amount,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow,PRICE:,Adjusted Equity Shares in Cr,Current_PRICE:,Market Cap,Symbol,EBITDA,EBIT,EV,EV/EBITDA,EV/Sales,EPS,BV,P/E,P/B,P/S,EPS/P,Operating Cashflow Per Share,Price/Cashflow,ROE,ROA,ROCE,Net Profit Margin,EBITDA Margin,Operating Margin,Interest_Cov_Rat,Debt_to_Equity,Debt_Service_Coverage,FixAsset_Turn_Rat,Acc_Rec_Rat,COGS,Inv_Turn_Rat,CFO/Sales,CFO/Total Debt,Yearly_Sales_Growth,Sales_3yr_cagr,Sales_5yr_cagr,Yearly_Profit_Growth,Profit_3yr_cagr,Profit_5yr_cagr,Yearly_EBITDA_Growth,EBIITDA_3yr_cagr,EBITDA_5yr_cagr,Yearly_EBIT_Growth,EBIT_3yr_cagr,EBIT_5yr_cagr,Yearly_EPS_Growth,EPS_3yr_cagr,EPS_5yr_cagr,ROE_5yr_cagr,ROE_3yr_cagr,Yearly_ROE_Growth,Comp_Name,Industry,Comp_Description,Comp_Description_Source
21,2016-03-31,46.57,3534.95,2668.54,929.1,2276.93,321.94,1421.25,3159.04,1420.16,366.35,374.69,232967156.0,2.0,4333.81,1491.16,1.81,313.67,422.95,373.52,149.58,267.9,108.1,308.45,90.51,1025.98,328.37,697.62,174.64,1306.36,-651.28,-676.71,-21.63,436.55,46.56,1193.45,55565.68,BHARATFORG,1424.94,1116.49,57859.53,40.604888626889554,13.350730650397686,14.983247422680412,122.49246563573882,79.65229207878215,9.743048225913046,0.2753812465244207,0.0343219503440165,28.05756013745704,15.559086316176248,0.1947832205320646,0.0773550134058959,0.1786366850878231,0.1609715239016015,0.3287961401168948,0.2576231999095484,12.335543033918904,0.7450858853224329,0.5164603758540077,1.903356712766752,3.051635027039207,2225.9700000000003,6.076074791865702,0.3014345345088963,0.4895410973790912,-0.0471059025296555,,,-0.0297087540682633,,,0.0037121302837985,,,-0.0450494372027779,,,-0.0297087540682633,,,,,-0.0529641876692986,Bharat Forge Ltd.,niftyautolist,Bharat Forge is engaged in the manufacturing and selling of forged and machined Compoundant for auto and industry sector.(Source : 201903 Annual Report Page No: 123),https://www.screener.in/company/BHARATFORG/
22,2016-03-31,296.32,22126.85,2916.92,10159.48,7595.99,1562.15,13547.4,12794.03,2511.64,2687.93,2287.03,592633807.0,5.0,40875.07,29774.14,257.97,230.82,511.39,2348.72,2278.46,1369.57,918.67,1068.1,186.05,4284.46,1079.89,3204.57,711.17,5470.5,-3538.1,-2007.2,-74.8,605.35,124.22,1595.2,198367.72,M&M,5538.610000000001,4470.51,198997.61,35.92916092665849,4.868434720723415,25.79753662856223,474.4463081629367,61.83536137453699,3.3622350359867665,0.039026232860274,0.0426159025829061,44.03880212526163,13.745832556439083,0.1429133347336706,0.0773601886055481,0.1764204468097785,0.0783991317935357,0.1355009300289883,0.1093700879289014,24.028540714861595,0.1300850860962121,1.7849383010470614,5.381137942519672,16.274255068401523,30258.38,11.257130952070924,0.1338346331883957,1.8754371048914609,0.0632137012961169,,,-0.0350906775144455,,,0.0336911100784049,,,0.0199215639750955,,,-0.0350906775144455,,,,,-0.1714188561965868,Mahindra & Mahindra Ltd.,niftyautolist,"Mahindra & Mahindra Ltd is one of the most diversified automobile company in India with presence across 2-wheelers, 3-wheelers, PVs, CVs, tractors & earthmovers.
It also has presence across financial services, auto components, hospitality, infrastructure, retail, logistics, steel trading and processing, IT businesses, agri, aerospace, consulting services, defence, energy and industrial equipment",https://www.screener.in/company/M&M/
23,2016-03-31,132.3,2321.6,485.2,954.9,1408.9,65.2,769.4,1650.5,592.1,641.8,18.5,1322879040.0,1.0,5293.0,2874.7,21.2,116.2,176.6,713.3,309.9,92.9,170.8,200.8,47.4,953.2,234.6,718.6,330.75,678.3,-19.3,-789.6,-130.6,64.67,446.48,106.35,72067.24,MOTHERSON,1201.4,1000.6,72533.94,60.37451306808723,13.70374834687323,1.609478588066655,137.49978498476978,66.07730030615085,0.7734557549437615,0.0200925750991876,0.024887561281377,1.5192169862031892,42.56798112929383,0.2928399690288927,0.141423285837991,0.3404443537137219,0.1357642168902323,0.2269790289061024,0.189042131116569,21.109704641350213,0.1977260687069562,2.255726624108149,3.756831570728937,8.939368349940889,3146.3,4.902306014334684,0.1281503873039864,1.3979802143446,0.0642832726760902,,,0.3956107982132453,,,0.2498959633791095,,,0.3268797241745129,,,0.3956420562941944,,,,,0.1955309747439026,Samvardhana Motherson International Ltd.,niftyautolist,Motherson Sumi Systems is engaged primarily in the manufacturer and sale of components to automotive original equipment manufacturers.,https://www.screener.in/company/MOTHERSON/
24,2016-03-31,679.18,22582.93,16473.34,16940.55,21075.81,5686.53,16963.32,12950.34,2045.58,5117.92,788.42,3395930306.0,2.0,42845.47,29099.37,-10.05,430.77,2026.58,3188.97,2397.04,3307.65,1469.08,2329.22,1592.0,-67.1,-4.8,-62.3,67.92,2702.98,-3263.51,-78.87,-639.4,386.6,288.72,800.45,292808.46,TATAMOTORS,3854.12,1524.9,308493.38000000006,80.04249478480173,7.200139944782962,-0.2157799944582986,757.3974078692158,-3709.5653932584273,1.056842803637134,0.0186822550902114,-0.0005581479422097,9.361942366306454,41.294849388452754,-0.0026781749376991,-0.0010569821987571,0.0383763113290525,-0.0014540627048787,0.0899539671288469,0.0355906937186124,0.95785175879397,0.7081618993289946,0.2133433414483203,2.0329216291093912,20.945389571661828,31566.77,6.167890471128896,0.0630867160518953,0.1640820865713935,0.1802629799267967,,,-0.9868536279133564,,,15.046798234657352,,,-1.6453128173877718,,,-0.9868527172475148,,,,,-0.991600541038142,Tata Motors Ltd.,niftyautolist,"Tata Motors Group is a leading global automobile manufacturer. Part of the illustrious multi-national conglomerate, the Tata group, it offers a wide and diverse portfolio of cars, sports utility vehicles, trucks, buses and defence vehicles to the world.
It has operations in India, the UK, South Korea, South Africa, China, Brazil, Austria and Slovakia through a strong global network of subsidiaries, associate companies and Joint Ventures (JVs), including Jaguar Land Rover in the UK and Tata Daewoo in South Korea.",https://www.screener.in/company/TATAMOTORS/
25,2016-03-31,284.59,5122.56,2414.98,4951.63,4791.99,75.86,1980.44,5925.47,1250.95,1625.01,1593.13,2845877394.0,1.0,18937.3,13623.88,429.02,115.96,242.46,1395.12,1989.32,-450.93,-888.43,487.9,247.64,826.54,436.94,389.6,270.36,1682.98,364.18,-1210.67,836.48,108.6,284.59,170.25,49987.57,ASHOKLEY,1562.08,1074.1799999999998,50809.420000000006,32.52677199631261,2.6830340122403937,1.3689869637021683,302.5897891703854,124.36203157084186,0.5626429116024595,0.0089901939558437,0.0126057731464288,5.913700411117749,18.364136234536357,0.0720527449765588,0.0226947181771527,0.1373257667668524,0.020573154567969,0.0824869437565017,0.0567229752921482,4.337667581973832,0.4466271510869866,0.5866702721379694,3.951865508901312,15.138334865502218,13553.279999999995,8.34042867428508,0.0888711695965105,0.6968918997258776,0.3607842799102645,,,0.1636450524177892,,,0.2476278713140154,,,0.285365561804475,,,0.1636450524177892,,,,,0.1015692055539307,Ashok Leyland Ltd.,niftyautolist,"Ashok Leyland is the flagship Company of the Hinduja group, having a long-standing presence in the domestic medium and heavy commercial vehicle (M&HCV) segment. The company has a strong brand and well-diversified distribution and service network across the country and has a presence in 50 countries, it is one of the most fully-integrated manufacturing companies. Its headquarter is in Chennai 
They manage driver training institutes across India and have trained over 8,00,000 drivers since inception.",https://www.screener.in/company/ASHOKLEY/
26,2016-03-31,47.51,1910.83,924.39,2069.45,1719.59,30.96,1214.86,1986.77,578.03,696.33,32.74,475087114.0,1.0,11104.66,7908.64,-70.53,88.29,111.65,652.39,1049.57,410.33,100.46,236.05,48.73,628.94,139.66,489.28,118.78,941.09,-608.16,-306.05,26.88,322.8,47.51,1987.35,94419.0,TVSMOTOR,913.72,677.6700000000001,95310.65,104.31056559996496,8.582941755983523,10.298463481372345,87.72953272995159,192.9753893476128,22.653146986630446,0.1789654073154873,0.0319035423834335,19.80825089454852,16.29623946700103,0.2498442558493417,0.0785572995607162,0.2350792477963597,0.0440607816898491,0.0822825732620359,0.0610257315397319,13.906628360352968,0.4720273292686663,0.9389592239394936,6.457737018707948,19.21121741086103,8179.11,11.746025591314462,0.0847473042848677,1.0180659678274322,0.1057852112009862,,,0.4066641750280308,,,0.4346139956979791,,,0.4013606848918483,,,0.4066641750280311,,,,,0.1818524704719919,TVS Motor Company Ltd.,niftyautolist,TVS Motor Company Ltd (TVSM) is engaged in manufacturing two-wheelers and its accessories; it currently manufactures a wide range of two-wheelers and three-wheelers. ,https://www.screener.in/company/TVSMOTOR/
27,2016-03-31,289.37,12977.18,117.86,3102.09,2025.67,52.24,10321.02,4087.57,717.93,719.07,859.52,289367020.0,10.0,22573.69,14993.41,-63.45,120.66,644.19,920.01,708.94,329.22,1061.72,307.16,1.05,5547.32,1617.65,3929.67,1591.54,3656.81,-30.25,-3384.08,242.48,2405.95,28.94,7095.9,200941.52,BAJAJ-AUTO,5855.53,5548.37,200199.86,34.18987862755378,8.868725494148276,135.786800276434,737.7867242570836,52.25765674980342,9.617820118876814,0.3143438223879215,0.0564379144522679,126.35832757429164,19.04069202392249,0.29620888625905,0.2097974563792858,0.4145397518456173,0.1740818625576944,0.2593962263147939,0.2457892351671348,5284.161904761904,0.008883997723598,49.243377344209904,11.143814145443235,31.4427451144262,15821.71,22.003017786863587,0.1619943394278915,31.026726624809097,0.0454083187376754,,,0.3966002544655869,,,0.3434181908284162,,,0.3561452650515242,,,0.3966002544655869,,,,,0.1255872409016831,Bajaj Auto Ltd.,niftyautolist,"Bajaj Auto, the flagship company of Bajaj Group, is a two-wheeler and three-wheeler manufacturing company that exports to 79 countries across several countries in Latin America, Southeast Asia, and many more. Its headquarter is in Pune, India.
It has acquired 48% of the KTM Brand which manufactures sports and super sports two-wheelers, which was 14% in 2007 when the company first acquired KTM. ",https://www.screener.in/company/BAJAJ-AUTO/
28,2016-03-31,19.33,2762.33,1880.16,719.68,2858.22,231.07,866.07,1426.14,380.34,387.71,302.84,96658595.0,2.0,3219.78,1394.49,-14.79,118.54,252.01,205.81,344.91,34.6,132.83,282.17,39.83,665.46,226.89,438.57,53.16,1095.18,-568.66,-655.71,-129.19,315.7,19.33,2621.95,50686.8,BALKRISIND,987.46,705.2900000000001,52264.12000000001,52.9278350515464,16.232202200150322,22.688566994309365,162.2337765131919,115.56260916159334,16.16155437142769,0.814325823503469,0.0718674912711731,56.65700982928092,5.572126043207509,0.1576648476089817,0.0704946860151864,0.1512906976245329,0.136211169707247,0.3066855499444061,0.2190491275801452,17.70750690434346,0.6759129440693687,0.5143047620039688,1.1264983101370785,8.46553084082663,1779.83,4.590621856542261,0.3401412518867748,0.5824929793209088,-0.1473446710697052,,,-0.1027802213539003,,,-0.0265095874205154,,,-0.0889491700574822,,,-0.1027802213539003,,,,,-0.2608256759884718,Balkrishna Industries Ltd.,niftyautolist,"Balkrishna Industries Limited (BKT) started its Off-Highway tyre business in 1987. For over 30 years, BKT has successfully focused on specialist segments such as agricultural, construction and industrial as well as earthmoving, port and mining, ATV, and gardening applications. ",https://www.screener.in/company/BALKRISIND/
29,2016-03-31,0.11,-0.06,,,,,,0.05,,,0.05,110000.0,10.0,,,,,,,,,,,,,,,0.0,-0.01,0.06,,0.05,,,3932.3,76041.64,TIINDIA,,,76041.59,,,,,,,,,,,,,,,,,,0.0,,,,,,,-inf,,,,,,,,,,,,,,,,,,,Tube Investments of India Ltd.,niftyautolist,"Tube Investments of India Limited (TII) is one of India’s leading manufacturers of a wide range of products for major industries such as Automotive, Railway, Construction, Mining, Agriculture, etc. The Company’s 3 main verticals are Engineering, Metal Formed Products and Bicycles. In line with its growth strategies, the Company has forayed into TMT bars and Truck Body Building business and is additionally exploring opportunities in optic lens and other vision systems for the Auto industry. ",https://www.screener.in/company/TIINDIA/
30,2017-03-31,27.21,3895.38,67.44,1550.23,870.05,373.77,3541.73,754.71,48.94,322.45,20.61,27210249.0,10.0,7037.97,3722.71,14.5,45.99,172.33,408.97,402.25,94.02,226.92,153.34,2.79,2276.99,716.97,1560.02,272.1,1760.91,-1752.36,-18.67,-10.12,2558.75,27.21,3616.7,99016.39,EICHERMOT,2433.12,2279.78,99063.22,40.71448181758401,14.07553882724706,57.33259830944505,170.36986769570012,63.08278547710927,21.228519156097693,0.513883975066674,0.0224064868820498,64.71554575523705,39.5384133771743,0.3977015186394703,0.2806553578399889,0.5713691375754066,0.2216576654916119,0.3457133235862045,0.3239257911016954,817.1254480286738,0.0171927221555145,34.64502349423323,8.08915579564393,143.80813240702903,3926.53,12.17717475577609,0.2502014075081309,26.11076512455516,0.137690565598535,,,0.1915644429507645,,,0.2216420308483291,,,0.228905790968827,,,0.1893748721257906,,,,,-0.2902691639568255,Eicher Motors Ltd.,niftyautolist,"Eicher Motors Limited, incorporated in 1982, is the listed company of the Eicher Group in India and a leading player in the Indian automobile industry and the global leader in middleweight motorcycles.
Eicher has a joint venture with Sweden’s AB Volvo to create Volvo Eicher Commercial Vehicles Limited (VECV). VECV is engaged in truck and bus operations, auto components business, and technical consulting services business ",https://www.screener.in/company/EICHERMOT/
31,2017-03-31,296.81,26488.81,2851.08,10331.62,7771.04,2040.4,17908.4,12248.48,2938.84,2758.01,1687.48,621092384.0,5.0,44053.5,32023.28,-57.87,230.33,512.13,2714.43,2704.63,1296.17,1893.92,1526.38,159.59,4722.61,1079.22,3643.39,771.71,3971.18,-3220.63,-1055.55,-305.0,643.45,124.22,1595.2,198367.72,M&M,6408.58,4882.2,199531.32,31.13502835261477,4.529295515679798,29.330140074062147,510.0511044920303,54.38773889152685,3.1275297434924494,0.0362105167580328,0.0455826250276822,31.968926098856866,20.1273573597772,0.1360203721250432,0.0804062918967828,0.1647349401249126,0.0827037579306979,0.1454726639200063,0.1108243385883074,30.592142364809824,0.1064406946712452,2.1286225325259824,5.668932343676008,14.990098133957614,32823.61,11.901193251656084,0.0901444834122146,1.392868667312036,0.0777596221853564,,,0.1369356887195472,,,0.1570737062187082,,,0.0920901642094524,,,0.1369356887195472,,,,,-0.0482317666260669,Mahindra & Mahindra Ltd.,niftyautolist,"Mahindra & Mahindra Ltd is one of the most diversified automobile company in India with presence across 2-wheelers, 3-wheelers, PVs, CVs, tractors & earthmovers.
It also has presence across financial services, auto components, hospitality, infrastructure, retail, logistics, steel trading and processing, IT businesses, agri, aerospace, consulting services, defence, energy and industrial equipment",https://www.screener.in/company/M&M/
32,2017-03-31,284.59,5841.48,2144.85,5769.14,4970.81,205.86,2878.86,5984.53,1064.39,2631.03,911.97,2845877394.0,1.0,20140.14,14732.19,758.8,168.73,292.15,1515.03,2232.15,-243.86,-199.19,517.89,155.38,1330.09,107.01,1223.08,443.96,2154.77,-1477.04,-1371.85,-694.12,84.55,284.59,170.25,49987.57,ASHOKLEY,2003.36,1485.4699999999998,51220.45,25.567271983068448,2.5432022816127398,4.297691415720862,305.1159496117221,39.61429137914119,0.5579845964022959,0.008453267951464,0.0508301764130202,7.571488808461296,11.166892290128413,0.1996516526908768,0.0663218301675723,0.1796015437218592,0.0607284755716693,0.0994710066563588,0.0737566868949272,9.560239413051873,0.3501184282908945,0.8709389930572159,4.051681717868918,18.921767397288587,14434.27,5.486167014439212,0.1069888292732821,1.0046250320535235,0.0635169744366936,,,2.1393223819301843,,,0.2824951346922051,,,0.3828874117931817,,,2.1393223819301843,,,,,1.770909737801527,Ashok Leyland Ltd.,niftyautolist,"Ashok Leyland is the flagship Company of the Hinduja group, having a long-standing presence in the domestic medium and heavy commercial vehicle (M&HCV) segment. The company has a strong brand and well-diversified distribution and service network across the country and has a presence in 50 countries, it is one of the most fully-integrated manufacturing companies. Its headquarter is in Chennai 
They manage driver training institutes across India and have trained over 8,00,000 drivers since inception.",https://www.screener.in/company/ASHOKLEY/
33,2017-03-31,151.0,36280.1,483.6,14335.9,13292.7,1252.3,28481.0,8224.6,1199.2,3262.2,13.8,302080060.0,5.0,68034.8,47111.7,380.1,517.2,765.7,2331.0,6041.0,1233.4,2236.9,2602.1,89.4,9960.3,2610.1,7350.2,2265.0,10279.3,-9177.9,-1129.3,-27.9,6015.7,30.21,9860.45,310015.09,MARUTI,12651.8,10049.7,310484.89,24.5407681120473,4.563618765690499,243.30354187355175,1351.9301555776233,40.52735905145439,7.293609036915847,0.1449324463362867,0.0404447598572987,340.26150281363783,17.679637426673025,0.2017561918251164,0.1349316640201198,0.2722411397085714,0.1080358875163886,0.1859607142227212,0.1477141110137752,112.41275167785231,0.0132743727200112,22.079930191972075,5.1182077380818045,56.733488992661776,48014.49999999999,14.71844154251732,0.1510888545273889,21.255789909015714,0.1824304243622923,,,0.3702067371325241,,,0.2229396640052583,,,0.335472811353851,,,0.3702067371325241,,,,,0.1239718859385465,Maruti Suzuki India Ltd.,niftyautolist,"The Company was established in 1981. A joint venture agreement was signed between the Government of India and Suzuki Motor
Corporation (SMC), Japan in 1982. The Company became a subsidiary of SMC in 2002.It is the market leader in passenger vehicle segment in India. In terms of production volume and sales, the Company is now SMC’s largest subsidiary. SMC currently holds 56.28% of its equity stake.
The principal activities of the Company are manufacturing, purchase and sale of motor vehicles, components and spare parts.",https://www.screener.in/company/MARUTI/
34,2017-03-31,39.94,10071.35,,4582.97,4395.59,465.05,5889.85,3943.77,1561.87,656.31,136.73,199696838.0,2.0,28500.46,18974.11,-63.17,112.62,204.61,1396.01,2077.3,1028.75,513.35,492.73,6.05,4658.46,1281.34,3377.12,1697.45,4028.02,-1943.94,-2095.63,-11.55,3221.95,19.97,4444.2,88833.85,HEROMOTOCO,5157.24,4664.51,88697.12000000001,17.198563572763728,3.1121294182620214,169.10966449674513,544.2639859789685,26.27998827403231,8.165522824381279,0.1559343252705395,0.052486743896319,201.7035553329995,15.973689678800003,0.3339949699791025,0.2036357672279264,0.4613170030728027,0.1184935260694037,0.180952868830889,0.1636643759434058,770.9933884297521,0.0,852.4363636363636,6.483875884693522,18.24765185322722,19354.51,29.48989044811141,0.1413317539436205,inf,0.0020307495420617,,,0.0686446068116157,,,0.0573748308525032,,,0.0506221056994071,,,0.0686446068116157,,,,,-0.0663066136108642,Hero MotoCorp Ltd.,niftyautolist,"Hero Moto Corp earlier also known as “Hero Honda” is one of India’s first motorcycle manufacturers.
The company started in 1984 as a Technological collaboration with Honda, Japan. Before this collaboration, Hero was selling Cycles under the brand name, Hero Cycles.
In 2011, Honda group sold its 26% stake in the company to the Munjals (promoters) and ended the JV. Post the termination of JV, the name of the company was changed to Hero Motocorp.",https://www.screener.in/company/HEROMOTOCO/
